date,Hyundai_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2024-06-04,0.883859284222126,262500.0,265500.0,258000.0,259000.0,257210.703125,660409
2024-06-07,-0.9227138701826334,262500.0,266500.0,261500.0,265000.0,263169.25,519878
2024-06-10,0.9881278104148805,261500.0,271500.0,261000.0,267500.0,265651.96875,945927
2024-06-11,-0.2717222320527071,270500.0,273500.0,267500.0,271000.0,269127.8125,967240
2024-06-12,0.6883028745651245,273000.0,273000.0,268000.0,270000.0,268134.71875,567334
2024-06-13,-0.99446258880198,273000.0,281000.0,269000.0,269000.0,267141.625,1862106
2024-06-14,0.05549664068634489,268500.0,274000.0,267000.0,268000.0,266148.53125,778015
2024-06-17,-0.08149484232334155,276000.0,285000.0,275500.0,278500.0,276576.0,1945849
2024-06-18,0.7284175859531388,280500.0,290000.0,278500.0,283000.0,281044.90625,1667920
2024-06-19,0.503897460992448,286500.0,292500.0,284000.0,286500.0,284520.71875,1228960
2024-06-20,0.5170523857377702,285500.0,288000.0,282500.0,285500.0,283527.625,629996
2024-06-21,0.07428228640928865,283500.0,285000.0,279000.0,280000.0,278065.625,876560
2024-06-24,-0.0008879187516868114,277000.0,283000.0,275500.0,281000.0,279058.71875,598019
2024-06-25,-0.9529271526262164,281000.0,292500.0,280000.0,288500.0,286506.90625,1023261
2024-06-27,0.6127762931355392,287000.0,298500.0,286500.0,298000.0,298000.0,1157313
2024-06-28,-0.0032190652564167976,299500.0,299500.0,293000.0,295000.0,295000.0,761453
2024-07-01,0.06701789190992713,292000.0,296000.0,285500.0,286000.0,286000.0,864443
2024-07-02,-0.11627477562675874,283000.0,283500.0,271000.0,272500.0,272500.0,1558999
2024-07-03,0.16059612965909764,275000.0,281500.0,272500.0,276000.0,276000.0,1072157
2024-07-04,-0.9731930233247112,277500.0,281000.0,274500.0,277500.0,277500.0,552767
2024-07-05,-0.02355517710384447,277500.0,282000.0,277000.0,281000.0,281000.0,586121
2024-07-09,-0.19733854806981982,284000.0,285500.0,272500.0,274500.0,274500.0,1135540
2024-07-10,0.6750933660285747,275000.0,277500.0,272500.0,274500.0,274500.0,672155
2024-07-11,0.9413271009398159,277000.0,278500.0,274500.0,278500.0,278500.0,653458
2024-07-12,-0.385556392633589,277500.0,278500.0,268000.0,271500.0,271500.0,666813
2024-07-15,0.9210030942922458,273000.0,273500.0,267500.0,268500.0,268500.0,541442
2024-07-16,0.27531867317156866,270500.0,276000.0,270000.0,274500.0,274500.0,552065
2024-07-18,0.9609071935216585,267000.0,267500.0,256500.0,260500.0,260500.0,1083373
2024-07-19,-0.7293894987993149,258500.0,259500.0,254000.0,258500.0,258500.0,737904
2024-07-22,0.9882957898080349,259000.0,261500.0,251000.0,255000.0,255000.0,769457
2024-07-23,0.24978136147061983,258000.0,264500.0,257500.0,263500.0,263500.0,803042
2024-07-24,-0.009418067173101008,259500.0,263500.0,257500.0,258500.0,258500.0,608412
2024-07-25,0.9781698830386935,253000.0,255000.0,247500.0,251500.0,251500.0,832753
2024-07-26,-0.3107197554005931,248500.0,250500.0,232000.0,243500.0,243500.0,2662741
2024-07-29,-0.33585189282894135,244000.0,260000.0,243000.0,255500.0,255500.0,1302271
2024-07-30,-0.045731055084615946,253000.0,258000.0,249500.0,250000.0,250000.0,594899
2024-07-31,-0.10437647253274918,250000.0,253500.0,247500.0,249000.0,249000.0,594919
2024-08-01,0.0029426738619804382,251000.0,258500.0,251000.0,253500.0,253500.0,734315
2024-08-02,-0.05851994997439241,242500.0,248000.0,242000.0,244000.0,244000.0,889521
2024-08-06,0.9386832527816296,233500.0,241500.0,228000.0,235000.0,235000.0,1250180
2024-08-07,-0.23219192700344138,233000.0,241000.0,231500.0,236000.0,236000.0,756779
2024-08-08,-0.46349909746398527,231500.0,240000.0,228500.0,236500.0,236500.0,698685
2024-08-09,-0.831493653357029,240500.0,248000.0,240000.0,243000.0,243000.0,606967
2024-08-12,-0.5245749186724424,246000.0,249000.0,242000.0,243500.0,243500.0,469844
2024-08-13,0.9562598848327374,242000.0,245500.0,240000.0,243000.0,243000.0,358474
2024-08-16,0.9948474848642945,248000.0,256500.0,246500.0,255000.0,255000.0,1113073
2024-08-19,0.98785664094612,256000.0,259500.0,250000.0,255000.0,255000.0,739313
2024-08-20,-0.4212261764041614,258000.0,261000.0,255000.0,256000.0,256000.0,660818
2024-08-21,0.9459522661054507,257500.0,257500.0,251000.0,252500.0,252500.0,359513
2024-08-22,0.10901454866292294,253500.0,254000.0,245500.0,248000.0,248000.0,497250
2024-08-23,0.398352712392807,245500.0,254000.0,245000.0,252500.0,252500.0,449189
2024-08-26,0.9439584108768031,255500.0,258000.0,247500.0,249500.0,249500.0,469538
2024-08-27,0.9080998785793781,248500.0,251000.0,244500.0,247500.0,247500.0,555018
2024-08-28,0.4920175226870924,249500.0,261000.0,246000.0,259000.0,259000.0,1170970
2024-08-29,0.43728505447506905,261500.0,267000.0,256000.0,258500.0,258500.0,1646679
2024-08-30,0.9927180830854923,261000.0,265500.0,255500.0,255500.0,255500.0,1206940
2024-09-02,0.9735125668696127,256000.0,256000.0,245000.0,246000.0,246000.0,1006660
2024-09-03,0.31430855935711105,244000.0,244500.0,236000.0,237500.0,237500.0,1024521
2024-09-04,-0.3364771515230781,231000.0,236500.0,229500.0,232500.0,232500.0,942257
2024-09-05,0.15041330263816885,236000.0,237500.0,227000.0,229000.0,229000.0,884047
2024-09-06,0.3233818325679749,228000.0,230500.0,223000.0,227500.0,227500.0,710077
2024-09-09,0.5901008266955614,225500.0,231500.0,225000.0,229500.0,229500.0,638085
2024-09-10,0.1906622575812175,229500.0,231000.0,227000.0,231000.0,231000.0,364974
2024-09-11,-0.9968389903660864,229500.0,230500.0,221500.0,223500.0,223500.0,781938
2024-09-12,0.6084372560901101,226000.0,232000.0,225500.0,232000.0,232000.0,660069
2024-09-13,0.2308858500327915,237500.0,240500.0,234500.0,237000.0,237000.0,524969
2024-09-19,0.13042174519172736,244000.0,246500.0,241500.0,246000.0,246000.0,848380
2024-09-20,0.22409059745924814,250000.0,251000.0,247500.0,250500.0,250500.0,809348
2024-09-23,0.3226908804499544,251500.0,251500.0,246500.0,249000.0,249000.0,484728
2024-09-24,-0.017751664272509515,249000.0,253000.0,248000.0,253000.0,253000.0,429463
2024-09-25,0.7485794253696344,255500.0,257000.0,250500.0,251500.0,251500.0,575575
2024-09-26,0.1454628240252431,250000.0,259000.0,247500.0,259000.0,259000.0,766978
2024-09-27,-0.4803354979182283,257500.0,259000.0,253500.0,254500.0,254500.0,493853
2024-09-30,0.9966810632613488,255500.0,256000.0,244000.0,244000.0,244000.0,1032595
2024-10-02,-0.3032931579121699,237500.0,241000.0,236500.0,237000.0,237000.0,1035510
2024-10-04,0.5199546932084819,235500.0,241500.0,232000.0,239500.0,239500.0,856583
2024-10-07,0.7762720219558105,244000.0,247000.0,241000.0,247000.0,247000.0,731171
2024-10-08,0.27863319085624355,244500.0,247000.0,244000.0,246000.0,246000.0,413552
2024-10-10,-0.11595985871231691,253000.0,255500.0,246000.0,246000.0,246000.0,641891
2024-10-11,0.14869102090597153,248000.0,249500.0,246500.0,248500.0,248500.0,282919
2024-10-14,-0.06986068153425797,250500.0,254000.0,248000.0,248500.0,248500.0,307668
2024-10-15,-0.23866480458673323,249500.0,249500.0,246000.0,246000.0,246000.0,382087
2024-10-16,0.0601543128141202,246000.0,247000.0,242000.0,247000.0,247000.0,799813
2024-10-18,-0.5516612617130805,237000.0,239000.0,233000.0,234500.0,234500.0,696368
